fits_file,detector,type,x_min,y_min,x_max,y_max,centroid_x,centroid_y,width,height,area,fill_ratio,aspect_ratio,mean_intensity,max_intensity,priority,label,fragment_count
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1855,199,1866,203,1860.9,200.9,11,4,20.0,0.45454545454545453,2.75,0.5177237850690033,1.0,10.354475701380066,336,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1674,313,1684,321,1678.9268292682927,316.6829268292683,10,8,41.0,0.5125,1.25,0.2519567478603148,0.8106554954670077,10.330226662272906,337,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1726,1232,1738,1240,1731.1176470588234,1234.7941176470588,12,8,34.0,0.3541666666666667,1.5,0.3037200312651513,0.9695431634918164,10.326481063015144,338,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,28,230,38,240,31.80952380952381,233.97619047619048,10,10,42.0,0.42,1.0,0.24387974722796976,0.676570499059769,10.24294938357473,339,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1230,1441,1239,1448,1233.75,1444.875,9,7,24.0,0.38095238095238093,1.2857142857142858,0.426707248477254,1.0,10.240973963454095,340,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1414,1568,1422,1575,1417.1714285714286,1571.2571428571428,8,7,35.0,0.625,1.1428571428571428,0.2918061912505132,0.579576722643749,10.213216693767963,341,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,546,1294,557,1307,551.4883720930233,1300.3488372093022,11,13,43.0,0.3006993006993007,0.8461538461538461,0.23719593814183978,0.5909632822454964,10.199425340099111,342,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,451,1863,466,1871,460.8125,1866.03125,15,8,32.0,0.26666666666666666,1.875,0.3160570674279152,0.7990346611377322,10.113826157693286,343,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,461,54,471,66,465.3125,60.041666666666664,10,12,48.0,0.4,0.8333333333333334,0.21038205191699336,0.4980590601580218,10.098338492015682,344,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,793,635,800,640,795.8666666666667,637.4666666666667,7,5,15.0,0.42857142857142855,1.4,0.6666879099891346,1.0,10.00031864983702,345,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1102,1611,1109,1618,1104.9142857142858,1613.942857142857,7,7,35.0,0.7142857142857143,1.0,0.28562667363605265,0.6606668492871971,9.996933577261842,346,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1674,279,1692,285,1682.2571428571428,281.77142857142854,18,6,35.0,0.32407407407407407,3.0,0.28509955130909914,0.802944936264973,9.97848429581847,347,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1691,994,1700,1007,1695.111111111111,1000.3555555555556,9,13,45.0,0.38461538461538464,0.6923076923076923,0.2215805172388567,0.6062970913678212,9.971123275748552,348,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,602,1817,609,1823,605.3461538461538,1819.576923076923,7,6,26.0,0.6190476190476191,1.1666666666666667,0.38115646108605283,0.7754950223681745,9.910067988237374,349,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,288,1544,301,1549,294.1034482758621,1546.2758620689656,13,5,29.0,0.4461538461538462,2.6,0.341647883642634,0.8891943889702274,9.907788625636385,350,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,56,119,62,125,57.76470588235294,121.76470588235294,6,6,17.0,0.4722222222222222,1.0,0.5818179644454192,1.0,9.890905395572126,351,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,794,198,806,204,799.4666666666667,200.23333333333332,12,6,30.0,0.4166666666666667,2.0,0.3296691594712085,0.7911165481983121,9.890074784136255,352,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,491,1020,502,1032,495.4166666666667,1024.8055555555557,11,12,36.0,0.2727272727272727,0.9166666666666666,0.2734005489575646,0.7169937643799135,9.842419762472325,355,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,676,143,683,150,678.8888888888889,146.11111111111111,7,7,27.0,0.5510204081632653,1.0,0.36436243872766394,0.9660486172577221,9.837785845646927,356,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1536,253,1550,262,1544.3823529411766,258.2352941176471,14,9,34.0,0.2698412698412698,1.5555555555555556,0.2880074950585334,0.7545622336834439,9.792254831990135,358,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1680,178,1686,184,1682.7894736842106,179.78947368421052,6,6,19.0,0.5277777777777778,1.0,0.5142523189315549,1.0,9.770794059699544,359,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,658,1859,666,1869,661.325,1864.625,8,10,40.0,0.5,0.8,0.24391337705883592,0.7138646121505577,9.756535082353437,360,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,654,946,664,952,659.0952380952381,949.5238095238095,10,6,21.0,0.35,1.6666666666666667,0.46225677776601726,1.0,9.707392333086363,362,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1183,479,1187,486,1184.6470588235295,482.0,4,7,17.0,0.6071428571428571,0.5714285714285714,0.5666536228290241,1.0,9.63311158809341,363,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1103,415,1116,426,1108.8510638297873,419.3191489361702,13,11,47.0,0.32867132867132864,1.1818181818181819,0.20491030421473197,0.5447502619216965,9.630784298092403,364,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1910,1572,1915,1585,1912.0,1578.2307692307693,5,13,26.0,0.4,0.38461538461538464,0.37035120052295956,1.0,9.62913121359695,365,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,949,1183,959,1196,952.7727272727273,1189.2272727272727,10,13,44.0,0.3384615384615385,0.7692307692307693,0.2180957449022374,0.4860678604770046,9.596212775698445,366,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,684,1552,692,1559,687.7777777777778,1554.7407407407406,8,7,27.0,0.48214285714285715,1.1428571428571428,0.3553430113185571,0.6909317884245837,9.594261305601043,367,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,638,531,658,536,648.1538461538462,532.7948717948718,20,5,39.0,0.39,4.0,0.24455918570713117,0.4753807072567764,9.537808242578116,369,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,730,934,743,943,736.2,937.2571428571429,13,9,35.0,0.29914529914529914,1.4444444444444444,0.2691550299080984,0.6106523020518524,9.420426046783446,370,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,777,1959,795,1966,785.0227272727273,1963.3863636363637,18,7,44.0,0.3492063492063492,2.5714285714285716,0.2139445998524897,0.4543456952492915,9.413562393509547,371,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,710,193,724,198,716.551724137931,195.3793103448276,14,5,29.0,0.4142857142857143,2.8,0.32366565368898936,0.8235903189510785,9.386303956980692,372,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,872,203,889,209,879.8387096774194,205.74193548387098,17,6,31.0,0.30392156862745096,2.8333333333333335,0.29849689337761826,0.7412247310921101,9.253403694706165,373,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1391,756,1403,766,1396.0851063829787,760.0212765957447,12,10,47.0,0.39166666666666666,1.2,0.19637937584736817,0.42164945671812987,9.229830664826304,374,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1570,1706,1583,1712,1575.8536585365853,1709.439024390244,13,6,41.0,0.5256410256410257,2.1666666666666665,0.2244833564741625,0.5516290526282505,9.203817615440663,375,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,300,381,309,388,303.59090909090907,384.6363636363636,9,7,22.0,0.3492063492063492,1.2857142857142858,0.41821362666052847,1.0,9.200699786531626,376,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1920,1590,1925,1596,1922.3157894736842,1592.3157894736842,5,6,19.0,0.6333333333333333,0.8333333333333334,0.4806066104763679,1.0,9.13152559905099,377,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1165,2026,1172,2034,1168.0,2029.9333333333334,7,8,30.0,0.5357142857142857,0.875,0.3033185513642085,1.0,9.099556540926255,378,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,763,1856,771,1863,766.1818181818181,1859.1818181818182,8,7,33.0,0.5892857142857143,1.1428571428571428,0.27193558043812477,0.8940684839977224,8.973874154458118,380,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1988,1585,1997,1596,1991.5483870967741,1590.741935483871,9,11,31.0,0.31313131313131315,0.8181818181818182,0.2875059642150893,0.843294563507632,8.912684890667768,381,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1428,847,1443,856,1434.0243902439024,849.7073170731708,15,9,41.0,0.3037037037037037,1.6666666666666667,0.217282216352776,0.56748702815023,8.908570870463816,382,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1099,481,1104,494,1101.12,487.64,5,13,25.0,0.38461538461538464,0.38461538461538464,0.35345395604594537,0.9005793950260362,8.836348901148634,383,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1675,1205,1688,1214,1681.7297297297298,1208.4594594594594,13,9,37.0,0.3162393162393162,1.4444444444444444,0.23827837496488868,0.5764379384295746,8.816299873700881,384,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1476,1482,1484,1503,1478.8666666666666,1491.2444444444445,8,21,45.0,0.26785714285714285,0.38095238095238093,0.19534350153647242,0.34557013714476614,8.790457569141259,386,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,984,104,991,111,987.1739130434783,107.69565217391305,7,7,23.0,0.46938775510204084,1.0,0.38118826611115564,1.0,8.76733012055658,387,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,63,1763,214,2040,135.38431253785583,1909.3134463961235,151,277,3302.0,0.0789442226313147,0.5451263537906137,0.5776609826235803,1.0,1907.4365646230624,0,7
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1653,188,1914,547,1819.8102598566309,340.6185035842294,261,359,4464.0,0.047641917202958406,0.7270194986072424,0.6225532803675379,1.0,2779.077843560689,1,26
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,120,474,245,542,203.08027210884353,505.90884353741495,125,68,735.0,0.08647058823529412,1.838235294117647,0.6041287638225766,1.0,444.0346414095938,2,9
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1313,861,1372,951,1340.1661237785017,898.728013029316,59,90,614.0,0.11563088512241054,0.6555555555555556,0.5061380976548987,1.0,310.7687919601078,3,5
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1739,1716,1797,1799,1771.6176470588234,1758.2681660899655,58,83,578.0,0.12006647278770254,0.6987951807228916,0.516466635438395,1.0,298.5177152833923,4,5
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1202,399,1606,515,1387.5570383125269,469.1786482996126,404,116,2323.0,0.04956896551724138,3.4827586206896552,0.5327885117332574,1.0,1237.6677127563569,5,38
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,520,194,1045,385,778.02414704469,314.48606439211915,525,191,8324.0,0.08301171777611568,2.74869109947644,0.517023771758352,1.0,4303.705876116522,7,155
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1855,319,2040,517,1913.7475898334794,440.3339176161262,185,198,1141.0,0.03114933114933115,0.9343434343434344,0.5435438738053505,1.0,620.1835600119049,10,16
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,673,1601,730,1653,701.80163599182,1625.1288343558283,57,52,489.0,0.16497975708502025,1.0961538461538463,0.49546269816999877,1.0,242.2812594051294,14,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1013,3,1201,33,1081.8308457711444,19.366500829187398,188,30,603.0,0.10691489361702128,6.266666666666667,0.4752836166929943,1.0,286.5960208658756,15,8
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,331,418,724,567,528.692614770459,495.37175648702595,393,149,2004.0,0.03422306470618372,2.6375838926174495,0.4357053988532817,1.0,873.1536193019765,18,31
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1100,206,1136,259,1123.2956521739131,226.60579710144927,36,53,345.0,0.18081761006289307,0.6792452830188679,0.5400273894518353,1.0,186.30944936088318,19,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,866,1347,906,1390,885.1061093247588,1369.0868167202573,40,43,311.0,0.1808139534883721,0.9302325581395349,0.4838815178363525,1.0,150.48715204710564,22,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,915,1516,969,1562,947.332361516035,1539.2099125364432,54,46,343.0,0.13808373590982287,1.173913043478261,0.5121538361040899,1.0,175.66876578370284,24,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1733,288,1821,305,1773.641148325359,296.5837320574163,88,17,209.0,0.13970588235294118,5.176470588235294,0.5706936357723902,1.0,119.27496987642955,26,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1491,173,1539,252,1502.9386666666667,221.224,48,79,375.0,0.09889240506329114,0.6075949367088608,0.3547234946234462,1.0,133.02131048379232,28,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1360,371,1438,408,1384.3260869565217,386.4347826086956,78,37,276.0,0.09563409563409564,2.108108108108108,0.5674929747869979,1.0,156.62806104121142,29,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1871,313,2039,369,1956.60663507109,334.64218009478674,168,56,422.0,0.04485544217687075,3.0,0.4702800642276565,1.0,198.45818710407104,31,6
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,511,1944,587,2009,542.7421052631579,1988.0684210526315,76,65,380.0,0.07692307692307693,1.1692307692307693,0.4032266085527742,1.0,153.2261112500542,33,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1116,473,1145,514,1131.0579710144928,485.75845410628017,29,41,207.0,0.1740958788898234,0.7073170731707317,0.5623427096228235,1.0,116.40494089192447,34,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,768,1687,837,1721,792.9903846153846,1704.7692307692307,69,34,208.0,0.0886615515771526,2.0294117647058822,0.5505349520031946,1.0,114.51127001666447,36,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1124,837,1170,879,1144.4558823529412,852.7757352941177,46,42,272.0,0.14078674948240166,1.0952380952380953,0.5032049652586116,1.0,136.87175055034234,37,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1388,1070,1451,1087,1409.3681592039802,1076.5174129353236,63,17,201.0,0.1876750700280112,3.7058823529411766,0.4760128920972502,1.0,95.67859131154728,40,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1683,797,1743,845,1704.317391304348,831.1739130434783,60,48,230.0,0.0798611111111111,1.25,0.4701295420696828,1.0,108.12979467602705,42,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,966,1088,1016,1127,982.8571428571429,1102.4666666666667,50,39,210.0,0.1076923076923077,1.2820512820512822,0.49708715329115305,1.0,104.38830219114215,44,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,999,1933,1047,1995,1017.8143459915611,1958.7805907172997,48,62,237.0,0.07963709677419355,0.7741935483870968,0.520680593347092,1.0,123.40130062326081,46,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,965,473,1041,496,1011.6766666666666,483.9266666666667,76,23,300.0,0.17162471395881007,3.3043478260869565,0.5172055404501766,1.0,155.16166213505298,47,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,456,923,512,969,486.3872832369942,940.5086705202312,56,46,173.0,0.0671583850931677,1.2173913043478262,0.477489655497228,1.0,82.60571040102045,48,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,603,1423,666,1445,633.6217616580311,1431.3626943005181,63,22,193.0,0.13924963924963926,2.8636363636363638,0.6122782522356951,1.0,118.16970268148916,49,5
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,9,874,75,895,28.05,884.6611111111112,66,21,180.0,0.12987012987012986,3.142857142857143,0.43052013587700444,1.0,77.4936244578608,52,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,506,510,577,526,535.9378531073446,517.8644067796611,71,16,177.0,0.15580985915492956,4.4375,0.34207901975521293,1.0,60.54798649667269,55,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,442,1771,488,1788,463.06206896551726,1780.1724137931035,46,17,145.0,0.18542199488491048,2.7058823529411766,0.6898472196340145,1.0,100.0278468469321,58,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1626,1052,1900,1174,1803.401691331924,1113.0232558139535,274,122,946.0,0.028299629053488092,2.2459016393442623,0.4321396506708802,1.0,408.8041095346527,67,24
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1719,0,1875,48,1807.6617405582922,19.7192118226601,156,48,609.0,0.08133012820512821,3.25,0.42308462739991376,1.0,257.6585380865475,69,14
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,378,109,438,129,415.15107913669067,118.28776978417267,60,20,139.0,0.11583333333333333,3.0,0.5215459939851381,1.0,72.4948931639342,71,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,440,1930,475,2003,455.6788617886179,1972.9878048780488,35,73,246.0,0.09628180039138944,0.4794520547945205,0.507090844512373,1.0,124.74434775004374,72,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1085,1416,1123,1450,1105.3700787401574,1432.1181102362204,38,34,127.0,0.09829721362229102,1.1176470588235294,0.6147840438863835,1.0,78.0775735735707,73,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,559,1964,627,1984,582.0790697674419,1974.1813953488372,68,20,215.0,0.15808823529411764,3.4,0.43401350692597573,1.0,93.31290398908479,74,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1581,183,1612,224,1595.7708333333333,196.234375,31,41,192.0,0.15106215578284815,0.7560975609756098,0.43534927824684483,1.0,83.5870614233942,77,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1092,1088,1182,1124,1126.7368421052631,1105.9243421052631,90,36,304.0,0.09382716049382717,2.5,0.5354169398101222,1.0,162.76674970227714,78,8
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1063,1868,1083,1893,1071.679012345679,1878.7037037037037,20,25,81.0,0.162,0.8,0.5942323720428558,1.0,48.13282213547132,79,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,58,626,125,658,88.90794979079497,640.4351464435147,67,32,239.0,0.11147388059701492,2.09375,0.28792699573412206,1.0,68.81455198045518,80,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,883,1766,945,1777,916.1627906976744,1771.077519379845,62,11,129.0,0.18914956011730205,5.636363636363637,0.45194504848098516,1.0,58.30091125404709,86,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,898,577,969,643,938.3897435897436,620.7384615384616,71,66,195.0,0.041613316261203584,1.0757575757575757,0.510905821681738,1.0,99.62663522793892,87,5
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,8,476,91,520,49.83513513513513,496.73783783783784,83,44,370.0,0.10131434830230011,1.8863636363636365,0.397086004672209,1.0,146.92182172871733,88,10
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1615,551,1701,573,1653.824644549763,558.4218009478673,86,22,211.0,0.11152219873150106,3.909090909090909,0.5734448146247074,1.0,120.99685588581326,90,4
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,912,1427,1048,1490,969.7840909090909,1456.121212121212,136,63,528.0,0.06162464985994398,2.1587301587301586,0.36012055827342176,1.0,190.1436547683667,91,11
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,suspicious,1714,673,1770,691,1730.7876712328766,680.5342465753424,56,18,146.0,0.14484126984126985,3.111111111111111,0.5513354852902261,1.0,80.49498085237302,93,3
